Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin
Ord_132,Prod_5,SHP_179,Cust_67,465.83,0.1,49,-79.72,6.22,0.55
Ord_289,Prod_3,SHP_390,Cust_67,51.21,0,2,-27.53,8.83,0.37
Ord_208,Prod_6,SHP_283,Cust_67,100.4,0.06,20,11.94,2.04,0.36
Ord_289,Prod_11,SHP_391,Cust_67,2195.55,0.01,20,-355.94,60,0.59
Ord_106,Prod_13,SHP_145,Cust_67,18.37,0.01,6,-4.06,1.2,0.58
Ord_248,Prod_3,SHP_343,Cust_67,18.92,0,1,-18.25,7.19,0.4
Ord_91,Prod_10,SHP_123,Cust_67,5350.61,0.09,34,-1059.2,60.49,0.69
Ord_106,Prod_5,SHP_145,Cust_67,1943.72,0.03,47,-1003.58,34.2,0.73
Ord_106,Prod_4,SHP_146,Cust_67,6175.777,0.07,49,1881.58,3.9,0.55
Ord_220,Prod_13,SHP_306,Cust_67,217.25,0.07,39,33.5,1.2,0.55
Ord_194,Prod_1,SHP_262,Cust_67,789.01,0.07,2,-539.59,11.37,0.57
Ord_208,Prod_16,SHP_284,Cust_67,327.15,0.04,19,47.3,3.26,0.56
Ord_220,Prod_11,SHP_307,Cust_67,5993.74,0.07,28,-998.94,69.64,0.77
Ord_37,Prod_6,SHP_49,Cust_28,129.62,0.05,22,4.41,3.04,0.36
Ord_2886,Prod_4,SHP_3981,Cust_1065,1063.35,0.07,19,107.08,5.26,0.56
Ord_2886,Prod_3,SHP_3980,Cust_1065,154.61,0.06,28,-82.82,5.63,0.39
Ord_132,Prod_3,SHP_3976,Cust_1065,515.37,0.04,20,9.82,12.98,0.39
Ord_334,Prod_5,SHP_447,Cust_126,113.85,0.06,26,-93.93,6.6,0.49
Ord_334,Prod_8,SHP_446,Cust_126,266.94,0.09,10,19.2,1.99,0.4
Ord_1153,Prod_3,SHP_1587,Cust_444,356.95,0.08,1,-228.24,19.99,0.38
Ord_1179,Prod_12,SHP_1625,Cust_444,23.84,0.02,7,5.88,0.5,0.37
Ord_1153,Prod_6,SHP_1588,Cust_444,2063.42,0.03,38,989.95,5.15,0.36
Ord_1174,Prod_15,SHP_1620,Cust_444,9499.3,0.01,44,618.36,64.2,0.59
Ord_1156,Prod_4,SHP_1596,Cust_444,58.14,0.01,3,-96.25,4.81,0.58
Ord_1154,Prod_8,SHP_1589,Cust_444,116.82,0.02,24,-42.05,2.39,0.72
Ord_1157,Prod_8,SHP_1597,Cust_444,1538.33,0.03,39,471.35,1.99,0.54
Ord_1165,Prod_9,SHP_1607,Cust_444,45.64,0.08,2,-0.11,1.39,0.38
Ord_1156,Prod_5,SHP_1593,Cust_444,126.88,0.05,33,12.63,1.61,0.44
Ord_1153,Prod_8,SHP_1588,Cust_444,112.86,0.04,17,-56.78,4.07,0.66
Ord_1156,Prod_8,SHP_1595,Cust_444,882.96,0.06,45,11.65,4,0.68
Ord_1160,Prod_3,SHP_1602,Cust_444,270.73,0.1,32,-54.57,6.28,0.35
Ord_1190,Prod_3,SHP_1643,Cust_444,5347.13,0.08,44,1886.41,19.99,0.37
Ord_1156,Prod_3,SHP_1594,Cust_444,906.64,0.07,42,-148.93,15.1,0.38
Ord_1190,Prod_2,SHP_1642,Cust_444,21.45,0.01,1,-7.22,6.75,0.52
Ord_1154,Prod_16,SHP_1590,Cust_444,483.64,0.1,45,28.39,3.37,0.57
Ord_1167,Prod_6,SHP_1610,Cust_444,85.56,0.03,15,-41.58,5.66,0.4
Ord_1157,Prod_6,SHP_1598,Cust_444,147.46,0.06,39,14.13,1.93,0.35
Ord_1181,Prod_15,SHP_1628,Cust_444,7548.65,0.03,45,1385.35,30,0.62
Ord_1167,Prod_4,SHP_1611,Cust_444,754.6555,0.01,8,-212.55,2.5,0.57
Ord_1181,Prod_4,SHP_1629,Cust_444,1318.8685,0.03,24,172.33,3.99,0.59
Ord_1169,Prod_5,SHP_1614,Cust_443,388.15,0,18,-44.21,14.87,0.57
Ord_1193,Prod_3,SHP_1646,Cust_443,191.36,0.05,37,-82.09,4.97,0.38
Ord_1152,Prod_9,SHP_1586,Cust_443,1554.53,0,16,474.66,19.99,0.4
Ord_1169,Prod_8,SHP_1613,Cust_443,36.31,0.04,1,-74.45,5.5,0.51
Ord_826,Prod_4,SHP_1133,Cust_268,2744.361,0.01,16,201.03,8.99,0.6
Ord_829,Prod_6,SHP_1137,Cust_268,318.14,0.01,25,49.67,5.09,0.38
Ord_824,Prod_15,SHP_1131,Cust_268,3636.91,0,29,-1284.24,70.2,0.74
Ord_818,Prod_6,SHP_1124,Cust_268,573.97,0.05,29,55.82,9.54,0.37
Ord_818,Prod_6,SHP_1125,Cust_268,223.79,0.01,39,-89.88,5.66,0.4
Ord_1128,Prod_5,SHP_1556,Cust_435,196.41,0.01,9,27.91,11.17,0.6
Ord_1128,Prod_6,SHP_1555,Cust_435,186.67,0.02,9,2.06,8.68,0.37
Ord_1128,Prod_8,SHP_1555,Cust_435,185.79,0.02,5,-159.68,7.53,0.76
Ord_2529,Prod_2,SHP_3462,Cust_928,171.14,0.02,26,-1172.75,49,0.6
Ord_2347,Prod_12,SHP_3222,Cust_928,128.28,0.04,21,53.58,0.5,0.39
Ord_2447,Prod_1,SHP_3357,Cust_928,136.24,0.07,13,-81.77,9.45,0.6
Ord_1128,Prod_4,SHP_3481,Cust_928,2051.8235,0.01,36,350.36,8.8,0.58
Ord_2542,Prod_2,SHP_3480,Cust_928,120.38,0.09,6,-29.77,6.32,0.58
Ord_2331,Prod_15,SHP_3199,Cust_928,1679.58,0.01,5,-171.92,58.95,0.57
Ord_2460,Prod_5,SHP_3372,Cust_928,3610.85,0.04,36,2235.37,8.99,0.35
Ord_2403,Prod_17,SHP_3298,Cust_928,1253.89,0.09,5,-577.48,17.86,0.58
Ord_2421,Prod_4,SHP_3322,Cust_928,210.5025,0.04,3,-315.33,1.25,0.39
Ord_3910,Prod_8,SHP_5425,Cust_1354,129.18,0.04,8,-30.02,4,0.37
Ord_829,Prod_11,SHP_5406,Cust_1354,9501.624,0.07,43,-686.45,61.76,0.78
Ord_3910,Prod_6,SHP_5426,Cust_1354,1016.26,0.06,44,337.97,5.47,0.39
Ord_2782,Prod_8,SHP_3822,Cust_1008,536.83,0.06,31,161.37,1.99,0.45
Ord_2766,Prod_5,SHP_3796,Cust_1008,729.21,0,39,194.15,5.03,0.54
Ord_2602,Prod_4,SHP_3562,Cust_1008,2388.636,0.01,13,191,5.26,0.56
Ord_2790,Prod_7,SHP_3836,Cust_1008,133.07,0.02,35,-15.96,0.94,0.83
Ord_2652,Prod_1,SHP_3628,Cust_1008,1809.21,0.04,33,454.49,5.08,0.59
Ord_2773,Prod_8,SHP_3808,Cust_1008,649.71,0.07,22,-157.51,8.65,0.74
Ord_2652,Prod_6,SHP_3628,Cust_1008,53.72,0.1,6,2.82,2.01,0.39
Ord_2782,Prod_6,SHP_3823,Cust_1008,1734.31,0.06,32,647.25,10.75,0.36
Ord_2766,Prod_5,SHP_3795,Cust_1008,2374.35,0.05,37,878.21,14.48,0.46
Ord_2649,Prod_11,SHP_3623,Cust_1008,4713.25,0.1,31,-372.49,69,0.68
Ord_2652,Prod_11,SHP_3629,Cust_1008,9150.09,0.1,17,-1331.55,45.7,0.71
Ord_4797,Prod_6,SHP_6688,Cust_1634,102.99,0.1,16,-102.17,9.68,0.36
Ord_4707,Prod_3,SHP_6568,Cust_1634,11.25,0.08,5,-4.96,1.49,0.38
Ord_4797,Prod_4,SHP_6689,Cust_1634,1429.088,0.06,20,500.05,1.25,0.39
Ord_2028,Prod_5,SHP_2774,Cust_761,2398.9,0.09,27,656.95,18.13,0.56
Ord_2014,Prod_5,SHP_2756,Cust_761,1934.6,0.09,33,614.03,14.48,0.46
Ord_2023,Prod_8,SHP_2767,Cust_761,856.34,0.06,30,248.91,1.99,0.51
Ord_2023,Prod_13,SHP_2767,Cust_844,238.35,0,19,-64.51,7.95,0.58
Ord_2275,Prod_6,SHP_3105,Cust_844,194.02,0.03,40,80.35,0.8,0.36
Ord_4351,Prod_6,SHP_6066,Cust_1477,229.51,0.04,34,-189.33,9.54,0.37
Ord_4351,Prod_1,SHP_6067,Cust_1477,473,0.09,32,-185.8,10.68,0.58
Ord_2014,Prod_10,SHP_6312,Cust_1477,6803,0.03,46,-1061.68,66.27,0.65
Ord_2028,Prod_3,SHP_6399,Cust_1477,32.77,0.07,5,-17.19,5.01,0.39
Ord_2028,Prod_8,SHP_6400,Cust_1477,1701.53,0.01,37,735.99,1.99,0.44
Ord_1539,Prod_5,SHP_2129,Cust_513,631.73,0.03,8,122.43,19.99,0.43
Ord_1486,Prod_16,SHP_2052,Cust_513,487.5,0.05,46,-25.88,4.68,0.59
Ord_1486,Prod_3,SHP_2052,Cust_513,25.52,0.07,4,-1.99,1.49,0.39
Ord_1403,Prod_17,SHP_1935,Cust_513,2951.97,0.09,4,-1890.33,16.06,0.56
Ord_1342,Prod_3,SHP_1845,Cust_513,457.68,0.07,16,107.38,6.27,0.37
Ord_1486,Prod_2,SHP_2052,Cust_513,97.93,0.07,14,-616.81,49,0.59
Ord_2013,Prod_6,SHP_2755,Cust_750,200.08,0.05,36,-62.97,5.06,0.37
Ord_1989,Prod_10,SHP_2718,Cust_750,19269.05,0,38,4127.79,41.44,0.66
Ord_1989,Prod_1,SHP_3048,Cust_873,763.12,0.03,21,140.33,5.49,0.6
Ord_2013,Prod_8,SHP_2755,Cust_873,790.24,0.09,24,-213.18,9.02,0.75
Ord_4354,Prod_1,SHP_6071,Cust_1479,4253.65,0.05,25,943,19.99,0.55
Ord_2309,Prod_6,SHP_6537,Cust_1623,57.15,0.03,8,-33.95,7.5,0.4
Ord_4691,Prod_6,SHP_6547,Cust_1623,1305.85,0,40,65.01,17.08,0.4
Ord_1968,Prod_16,SHP_2692,Cust_1623,576.58,0.04,41,-81.55,7.59,0.56
Ord_4691,Prod_17,SHP_6546,Cust_1623,7667.78,0.04,25,1494.01,26.53,0.56
Ord_1968,Prod_13,SHP_2692,Cust_735,85.71,0.08,26,9.32,0.98,0.52
Ord_2236,Prod_4,SHP_4166,Cust_1127,6335.8575,0.08,49,1620.23,8.99,0.58
Ord_2309,Prod_13,SHP_3165,Cust_865,6.34,0.08,2,-4.44,0.97,0.59
Ord_2309,Prod_2,SHP_3165,Cust_865,2996.93,0.04,48,1060.87,3.5,0.57
Ord_2278,Prod_17,SHP_3110,Cust_865,1838.18,0.09,2,-2531.48,13.99,0.36
Ord_4379,Prod_5,SHP_6104,Cust_1475,2392.23,0.04,11,1216.74,21.21,0.59
Ord_4392,Prod_13,SHP_6122,Cust_1475,127.84,0.02,41,12.69,0.96,0.58
Ord_4366,Prod_1,SHP_6086,Cust_1475,370.72,0.1,24,-156.76,11.25,0.6
Ord_4392,Prod_7,SHP_6123,Cust_1475,11.15,0.07,6,-2.62,0.75,0.52
Ord_4349,Prod_3,SHP_6064,Cust_1475,22.56,0.04,5,-25.56,6.27,0.4
Ord_4379,Prod_12,SHP_6103,Cust_1475,88.82,0.01,20,38.35,0.5,0.39
Ord_5078,Prod_6,SHP_7091,Cust_1726,692.15,0.09,37,150.38,5.97,0.38
Ord_5081,Prod_9,SHP_7094,Cust_1724,541.47,0.05,49,90.62,4.8,0.36
Ord_5070,Prod_8,SHP_7079,Cust_1724,772.42,0.02,49,299.33,1.99,0.42
Ord_5070,Prod_4,SHP_7079,Cust_1724,221.4675,0,3,-302.23,3.3,0.37
Ord_1161,Prod_3,SHP_1603,Cust_446,251.11,0.03,30,10.04,4.71,0.35
Ord_1155,Prod_8,SHP_1591,Cust_440,33.64,0.07,4,-35.17,2.83,0.77
Ord_1149,Prod_6,SHP_1583,Cust_440,109.37,0.07,11,25.96,1.79,0.38
Ord_1148,Prod_5,SHP_1582,Cust_440,316.35,0.06,21,117.91,3.73,0.46
Ord_1155,Prod_17,SHP_1592,Cust_440,701.94,0.01,29,158.91,6.3,0.38
Ord_1166,Prod_4,SHP_1609,Cust_440,3375.3075,0.1,34,562.13,8.08,0.57
Ord_4808,Prod_4,SHP_6701,Cust_1617,1947.4265,0.03,34,473.27,5.92,0.55
Ord_4672,Prod_2,SHP_6513,Cust_1617,3702.92,0.03,49,541.92,19.95,0.54
Ord_4672,Prod_3,SHP_6514,Cust_1617,53.99,0.1,29,-15.12,1.49,0.37
Ord_4804,Prod_8,SHP_6696,Cust_1599,1121.84,0,15,-173.66,12.14,0.67
Ord_4804,Prod_3,SHP_6696,Cust_1599,176.58,0.1,6,28.34,2.99,0.35
Ord_4641,Prod_3,SHP_6464,Cust_1599,532.89,0.09,43,210.53,1.49,0.35
Ord_4641,Prod_8,SHP_6465,Cust_1599,60.69,0.06,24,-25.65,1.99,0.55
Ord_4751,Prod_15,SHP_6624,Cust_1599,4480.89,0.02,48,195.04,30,0.61
Ord_4650,Prod_3,SHP_6481,Cust_1599,229.26,0,31,-37.2,5.48,0.37
Ord_1809,Prod_11,SHP_2502,Cust_617,8532.152,0.04,50,-513.79,52.2,0.64
Ord_1816,Prod_13,SHP_2509,Cust_617,191.13,0.07,47,38.11,1.2,0.44
Ord_1910,Prod_5,SHP_2617,Cust_699,2011.46,0.01,48,171.07,8.66,0.76
Ord_2025,Prod_4,SHP_2769,Cust_686,2526.54,0.04,46,772.11,2.5,0.55
Ord_1809,Prod_2,SHP_2736,Cust_686,2269.41,0.05,33,630.18,3.5,0.59
Ord_1816,Prod_13,SHP_2754,Cust_686,48.24,0.09,17,-1.62,1.01,0.55
Ord_1895,Prod_4,SHP_2601,Cust_686,2433.55,0.05,23,355.93,8.08,0.57
Ord_1910,Prod_8,SHP_3095,Cust_891,587.2,0.08,29,134.25,1.99,0.48
Ord_1910,Prod_12,SHP_3096,Cust_891,110.79,0.05,39,42.68,0.5,0.38
Ord_2025,Prod_6,SHP_2769,Cust_897,162.39,0.1,33,-101.68,5.57,0.4
Ord_97,Prod_5,SHP_132,Cust_70,426.34,0,31,73.53,5.16,0.43
Ord_187,Prod_12,SHP_252,Cust_70,35.17,0.03,11,5.58,0.99,0.37
Ord_319,Prod_1,SHP_426,Cust_70,178.45,0.09,31,-104.96,4.69,0.68
Ord_319,Prod_5,SHP_425,Cust_70,413.86,0,50,39.29,4,0.42
